1. YEAR,2. TRIFD,3. FRS ID,FACILITY_NAME,5. STREET ADDRESS,6. CITY,COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,90801LNZNC20851,110000476280,SOLVAY USA INC,20851 S SANTA FE AVE,LONG BEACH,LOS ANGELES,CA,90810,,,33.843611,-118.216389,,SYENSQO HOLDING INC,874748937,,SYENSQO SA,372787070,SYENSQO SA,NO,325,Chemicals,,,,,,,325613,,,,,,1324222596203,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,11.000,,ACTIVITY,0.770
2024,90280LSNGL4545A,110000474923,BRENNTAG PACIFIC INC,4545 ARDINE ST,SOUTH GATE,LOS ANGELES,CA,90280,,,33.957450,-118.188800,,BRENNTAG N.A. INC,145865148,,BRENNTAG AG,507091739,BRENNTAG AG,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222980120,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,90040SHLND6608E,110000510830,INEOS COMPOSITES US LLC,6608 E 26TH ST,COMMERCE,LOS ANGELES,CA,90040,,,33.983333,-118.133333,,INEOS ENTERPRISES US HOLDCO LLC,117765655,INEOS ENTERPRISES US HOLDCO LLC,INEOS LTD,222652615,INEOS LTD,NO,325,Chemicals,,,,,,,325211,,,,,,1324223097484,Maleic anhydride,NO,0000108316,108-31-6,25015,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,2500.000,0.000,0.000,0.000,2513.000,,ACTIVITY,0.730
2024,93635SNJQN1155P,110000482004,CALIFORNIA DAIRIES INC LOS BANOS,1155 E PACHECO BLVD,LOS BANOS,MERCED,CA,93635,,,37.056900,-120.840120,,CALIFORNIA DAIRIES INC,009868035,CALIFORNIA DAIRIES INC,NA,,NA,NO,311,Food,,,,,,,311514,,,,,,1324223209851,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10851.500,97663.500,108515.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10851.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97663.500,0.000,108515.000,10851.500,0.000,0.000,0.000,0.000,10851.500,0.000,0.000,0.000,0.000,0.000,97663.500,108515.000,,PRODUCTION,0.500
2024,94533SHLND2461C,110000482843,UNIVAR SOLUTIONS USA,2461 CROCKER CIR,FAIRFIELD,SOLANO,CA,94533,,,38.274830,-121.983630,,UNIVAR SOLUTIONS LLC,102971785,,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1324222990119,Tetrachloroethylene,NO,0000127184,127-18-4,34157,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,92335FNTNW15500,110002942727,LA LUMBER TREATING LTD.,15500 VALENCIA AVE,FONTANA,SAN BERNARDINO,CA,92335,,,34.096550,-117.465820,,FONTANA WOOD PRESERVING,NA,FONTANA WOOD PRESERVING,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1324223199884,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,90745NLCCH2111E,110000476137,NALCO CO - CARSON,2111 E DOMINGUEZ ST,LONG BEACH,LOS ANGELES,CA,90810,,,33.839220,-118.230440,,ECOLAB INC,083914911,ECOLAB INC,NA,,NA,NO,325,Chemicals,,,,,,,325199,,,,,,1324223156314,Ethylbenzene,NO,0000100414,100-41-4,19406,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.040,0.144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.184,0.413,0.447,0.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3480.000,0.000,0.000,0.000,0.000,3480.447,0.000,3480.860,0.597,0.000,0.000,0.184,0.026,0.387,0.000,0.000,0.000,0.000,0.930,3480.447,3481.974,,PRODUCTION,0.670
2024,90032LPHTH5555V,110017207592,GRIFOLS BIOLOGICALS,5555 E VALLEY BLVD,LOS ANGELES,LOS ANGELES,CA,90032,,,34.074300,-118.162580,,NA,,,GRIFOLS SA,NA,GRIFOLS SA,NO,325,Chemicals,,,,,,,325412,,,,,,1324223044138,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,460.000,208.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,668.000,1065.520,12253.480,13319.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1065.520,62587.000,0.000,0.000,0.000,0.000,62587.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12253.480,0.000,75906.000,1733.520,0.000,0.000,668.000,0.000,1065.520,0.000,0.000,190270.000,62587.000,0.000,12253.480,266844.000,,PRODUCTION,1.080
2024,91504STNLS2980N,110000477172,SENIOR AEROSPACE INC SSP DIV,2980 SAN FERNANDO BLVD,BURBANK,LOS ANGELES,CA,91504,,,34.201757,-118.341360,,SENIOR OPERATIONS PLC,055381565,SENIOR OPERATIONS PLC,SENIOR PLC,210514501,SENIOR PLC,NO,336,Transportation Equipment,,,,,,,336413,,,,,,1324223156124,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.316,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5352.100,0.000,0.000,0.000,0.000,0.000,5352.100,0.000,0.000,8.960,0.000,0.000,8.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5361.060,5352.418,0.000,0.000,0.318,5352.100,0.000,0.000,0.000,0.000,8.960,0.000,0.000,5361.378,,PRODUCTION,1.190
2024,91731MCGLL4056E,110002422192,THE GILL CORP,4056 EASY ST,EL MONTE,LOS ANGELES,CA,91731,,,34.082910,-118.060620,,NA,,,NA,,,NO,336,Transportation Equipment,,,,,,,336413,,,,,,1324223225549,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.000,387.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,637.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,637.000,0.000,0.000,637.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,637.000,,PRODUCTION,0.880
2024,9135WVLCNM11447,110042003319,VULCAN MATERIALS CO SUN VALLEY,11447 WEST TUXFORD STREET,SUN VALLEY,LOS ANGELES,CA,91352,,,34.228160,-118.380090,,VULCAN MATERIALS CO,805344798,,NA,,NA,NO,324,Petroleum,,,,,,,324121,,,,,,1324223125574,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.037,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.040,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.040,,PRODUCTION,1.050
2024,93543HLLDY7747E,110020516967,HOLLIDAY ROCK-PALMDALE,7749 E AVENUE T,LITTLEROCK,LOS ANGELES,CA,93543,,,34.516820,-117.955680,,HOLLIDAY ROCK CO INC,NA,HOLLIDAY ROCK CO INC,NA,,NA,NO,324,Petroleum,,,,,,,324121,327320,212321,,,,1324223097142,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,1.570,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.050,0.000,0.000,2.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.050,,PRODUCTION,1.590
2024,94553TSCCRAVONR,110071349304,TESORO REFINING & MARKETING CO LLC,150 SOLANO WAY,MARTINEZ,CONTRA COSTA,CA,94553,,,38.030833,-122.075000,,MARTINEZ RENEWABLES LLC,968393996,MARTINEZ RENEWABLES LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,325120,324110,,,,1324222865331,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,6100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6100.000,0.000,0.000,6100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6100.000,,PRODUCTION,1.000
2024,90810CRSNT2365E,110000476413,OLYMPUS TERMINALS LLC,2365 E SEPULVEDA BLVD,CARSON,LOS ANGELES,CA,90810,,,33.805420,-118.225650,,NA,,,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222756532,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.010,0.000,0.000,0.000,0.000,1.090,1.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.010,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,1.090,0.000,0.000,1.100,,PRODUCTION,0.880
2024,92055MRNCRPOBOX,110018970247,US MARINE CORPS MCB CAMP PENDLETON,BLDG 22165 11TH ST,CAMP PENDLETON,SAN DIEGO,CA,920558008,,,33.306660,-117.340800,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1324222889519,Nitroglycerin,NO,0000055630,55-63-0,1941,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,ACTIVITY,0.860
2024,90061TSCLS13500,110017216966,PHILLIPS 66 LOS ANGELES TERMINAL,13500 S BROADWAY,LOS ANGELES,LOS ANGELES,CA,90061,,,33.909160,-118.278410,,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,324191,,,,,1324222783920,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,,PRODUCTION,0.980
2024,93307KRNLRRR677,110000481611,KERN ENERGY,7724 EAST PANAMA LANE,BAKERSFIELD,KERN,CA,93307,,,35.295278,-118.921111,,CASEY CO,027877679,CASEY CO,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324223183474,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,37.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,58.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.270,0.000,0.000,0.000,0.000,3.780,0.000,124.050,0.000,0.000,0.040,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.190,0.000,0.000,0.000,0.000,0.190,0.000,124.280,182.050,0.000,0.000,58.000,120.270,3.780,0.000,0.000,0.000,0.040,0.000,0.190,182.280,,PRODUCTION,1.020
2024,93501NKLRC1667P,110046524249,TRICAL INC.,1667 PURDY AVE,MOJAVE,KERN,CA,93501,,,35.028056,-118.160833,,NA,,,NA,,NA,NO,325,Chemicals,,,,,,,325320,,,,,,1324222569600,"1,3-Dichloropropylene",NO,0000542756,542-75-6,52449,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,365.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,366.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16000.000,0.000,0.000,0.000,0.000,16000.000,0.000,16000.000,366.000,0.000,0.000,366.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16000.000,16366.000,,PRODUCTION,0.720
2024,93429SRRCN12780,110000481764,SIERRACIN/SYLMAR CORP,12780 SAN FERNANDO RD,SYLMAR,LOS ANGELES,CA,91342,,,34.302240,-118.462430,,PPG INDUSTRIES INC,001344803,PPG INDUSTRIES INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336413,,,,,,1324222434060,n-Butyl alcohol,NO,0000071363,71-36-3,4739,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4.300,24.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8374.000,0.000,8374.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8374.000,28.600,0.000,0.000,28.600,0.000,0.000,0.000,8374.000,0.000,0.000,0.000,0.000,8402.600,,PRODUCTION,1.130
2024,95640SPGRN19STA,110020517500,SPECIALTY GRANULES (IONE) LLC,1900 STATE HWY 104,IONE,AMADOR,CA,95640,,,38.369722,-120.999722,,SPECIALTY GRANULES INC,964378459,,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327992,,,,,,1324223185341,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,93246SNVYN7AVEN,110000781477,US DOD NAS LEMOORE (INSTALLATION),700 AVENGER AVE COMMANDING OFFICER,LEMOORE,KINGS,CA,93246,,,36.264750,-119.871200,,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,,,NA,YES,999,Other,,,,,,,928110,,,,,,1324223115306,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.100,,PRODUCTION,1.000
2024,90001FBRCT724E6,110000473176,FABRI COTE,724 E 60TH ST,LOS ANGELES,LOS ANGELES,CA,90001,,,33.985650,-118.262410,,FENNER INC,188609986,FENNER INC,SCA COMPAGNIE GÉNÉRALE DES ESTABLISSEMENTS MICHELIN,NA,,NO,313,Textiles,,,,,,,313320,326299,,,,,1324222620116,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,60.700,9590.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9650.700,0.000,0.000,0.000,1144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1144.000,0.000,0.000,0.000,0.000,0.000,0.000,36743.000,0.000,36743.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37887.000,10794.700,0.000,0.000,9650.700,0.000,1144.000,0.000,36743.000,0.000,0.000,0.000,0.000,47537.700,,PRODUCTION,0.960
2024,90749RCPRD1801E,110017428988,TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,24696 S WILMINGTON AVE,CARSON,LOS ANGELES,CA,90745,,,33.815889,-118.243953,,TESORO CORP,008133480,MARATHON PETROLEUM CORP,,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222801110,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3.000,120.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,260.000,83.000,0.000,0.000,0.000,7.000,0.000,350.000,8.000,0.000,350.000,0.000,2.000,360.000,0.000,0.000,0.000,0.000,67.000,0.000,29.000,0.000,0.000,96.000,0.000,806.000,473.000,0.000,0.000,120.000,340.000,7.000,0.000,0.000,0.000,360.000,0.000,96.000,923.000,,PRODUCTION,0.890
2024,91352LRTPL9939G,110000476985,ALERT PLATING CO,9939 GLENOAKS BLVD,SUN VALLEY,LOS ANGELES,CA,91352,,,34.250667,-118.388420,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1324222977656,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210909.000,210909.000,0.000,210909.000,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,70303.000,210909.000,281222.000,,PRODUCTION,1.250
