FACILITY_NAME,COUNTY,LATITUDE,LONGITUDE,Distance_to_Water_m,Risk_Category
COMMERCIAL METAL FORMING,ORANGE,33.8024,-117.85667,1709.9299934505273,Low Risk (>500m)
TTM TECHNOLOGIES N.A. LLC,ORANGE,33.71149,-117.92179,166.02988166883597,Medium Risk (101-500m)
WATTS REGULATOR CO.,YOLO,38.69531,-121.75145,2864.7757676051106,Low Risk (>500m)
THOUSAND PALMS PLANT 26,RIVERSIDE,33.81305,-116.39855,6050.574856150437,Low Risk (>500m)
CORTEVA AGRISCIENCE LLC,CONTRA COSTA,38.023129,-121.855352,957.8529212585684,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
US NAVY NAVAL AIR FACILITY EL CENTRO,IMPERIAL,32.780033,-115.54888,729.8095515401618,Low Risk (>500m)
TEHACHAPI CEMENT LLC,KERN,35.121068,-118.367569,4099.868347148041,Low Risk (>500m)
TRIUMPH PROCESSING INC DBA AS VALENCE LYNWOOD,LOS ANGELES,33.92348,-118.22696,2232.4618493177113,Low Risk (>500m)
HENKEL US OPERATIONS CORP,CONTRA COSTA,38.02676,-121.94571,390.7546560321122,Medium Risk (101-500m)
GS II INC. (DBA CERTAINTEED),LOS ANGELES,33.7775,-118.285277,3365.2104819302067,Low Risk (>500m)
NICK BARBIERI TRUCKING LLC,SONOMA,38.387161,-122.728295,978.6064388359712,Low Risk (>500m)
ASSOCIATED READY MIXED CONCRETE - SANTA MONICA,LOS ANGELES,34.024911,-118.477464,4450.655653422564,Low Risk (>500m)
DURA COAT PRODUCTS INC (AXALTA COATING SYSTEMS),RIVERSIDE,34.01742,-117.37927,455.03820222130497,Medium Risk (101-500m)
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,33.897927,-118.378706,4114.339366040172,Low Risk (>500m)
U.S COAST GUARD SECTOR SAN DIEGO CA,SAN DIEGO,32.727487,-117.180872,3793.5896413639484,Low Risk (>500m)
SIKA-SANTA FE SPRINGS,LOS ANGELES,33.91718,-118.05953,1908.261013233481,Low Risk (>500m)
CHEMELEX LLC,SAN MATEO,37.48433,-122.2083,1085.7156571751086,Low Risk (>500m)
SOLVAY USA INC,LOS ANGELES,33.843611,-118.216389,753.9789031565891,Low Risk (>500m)
BENDA TOOL & MODEL WORKS,CONTRA COSTA,38.022436,-122.275933,497.6501632411003,Medium Risk (101-500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
ARDAGH METAL BEVERAGE USA INC  RE: FAIRFIELD PLANT,SOLANO,38.27476,-121.9839,1730.210020029056,Low Risk (>500m)
U.S. MARINE CORPS CHOCOLATE MOUNTAINS AERIAL GUNNERY RANGE,IMPERIAL,33.2418,-115.49454,815.4565953318196,Low Risk (>500m)
PLASKOLITE WEST LLC.,LOS ANGELES,33.84675,-118.2265,1460.0334225547706,Low Risk (>500m)
AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,CONTRA COSTA,38.047952,-122.256895,1363.435080928728,Low Risk (>500m)
NATIONAL CEMENT CO OF CALIFORNIA INC,KERN,34.814772,-118.74802,2569.5185015378133,Low Risk (>500m)
POLYPEPTIDE LABORATORIES SAN DIEGO,SAN DIEGO,32.89236,-117.14404,4097.440641344936,Low Risk (>500m)
ROHM & HAAS CHEMICALS LLC,ALAMEDA,37.628889,-122.127222,1154.0052969705705,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
NEW-INDY OXNARD LLC,VENTURA,34.14045,-119.184,8611.730082089138,Low Risk (>500m)
SAN BERNARDINO STEEL,SAN BERNARDINO,34.17929,-117.35144,142.21978902057128,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
ALUMINUM PRECISION PRODUCTS INC.,VENTURA,34.141448,-119.168534,7351.643812062618,Low Risk (>500m)
PHILLIPS 66 RICHMOND TERMINAL,CONTRA COSTA,37.909769,-122.366199,5034.2623613748965,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
TESLA INC,SAN JOAQUIN,37.799757,-121.296384,1142.967061224614,Low Risk (>500m)
SOUTHERN COUNTIES OIL CO. LP D.B.A. SC FUELS,VENTURA,34.24885,-119.16044,1332.2531884035009,Low Risk (>500m)
ROHM & HAAS CHEMICALS LLC,ALAMEDA,37.628889,-122.127222,1154.0052969705705,Low Risk (>500m)
CLEAN HARBORS WILMINGTON LLC,LOS ANGELES,33.786133,-118.239923,433.8495146576902,Medium Risk (101-500m)
SIKA CORPERATION,RIVERSIDE,33.93137,-117.29463,1269.0009147809558,Low Risk (>500m)
PAC RANCHO FOUNDRY,SAN BERNARDINO,34.0946,-117.56449,491.54554571860916,Medium Risk (101-500m)
TESORO EAST HYNES TERMINAL,LOS ANGELES,33.862483,-118.159907,3096.0908503585233,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
ASSOCIATED READY MIXED CONCRETE INC.,VENTURA,34.20427,-119.127091,1278.7052881551654,Low Risk (>500m)
SOUTHERN COUNTIES OIL CO. LP D.B.A. SC FUELS,STANISLAUS,37.59489,-120.99082,5065.1860295344395,Low Risk (>500m)
WESTLAKE ROYAL STONE LLC - NAPA,NAPA,38.21154,-122.26193,228.15972434775696,Medium Risk (101-500m)
REDLANDS PLANT 3,SAN BERNARDINO,34.101878,-117.208562,89.78758010843046,High Risk (<100m)
ARROWHEAD PRODUCTS CORP,ORANGE,33.80312,-118.05693,419.92910906723546,Medium Risk (101-500m)
MCWANE PLANT & INDUSTRIAL,TULARE,36.250545,-119.118393,880.8880157580173,Low Risk (>500m)
INEOS POLYPROPYLENE LLC,LOS ANGELES,33.82399,-118.23177,906.6118842475763,Low Risk (>500m)
KERN ENERGY,KERN,35.295278,-118.921111,853.0652175585765,Low Risk (>500m)
ZYGO CORP EXTREME PRECISION OPTICS,CONTRA COSTA,37.98484,-122.3328,474.0226326526887,Medium Risk (101-500m)
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,LOS ANGELES,33.916311,-118.427343,5710.475446576944,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,LOS ANGELES,33.808333,-118.245833,1088.3033078561125,Low Risk (>500m)
MP MINE OPERATIONS LLC,SAN BERNARDINO,35.47129,-115.52864,305.4938197385506,Medium Risk (101-500m)
PHIBRO-TECH INC.,LOS ANGELES,33.95914,-118.06586,347.2096674833426,Medium Risk (101-500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
ACCELLA POLYURETHANE SYSTEMS LLC,SAN BERNARDINO,34.09876,-117.55582,956.0617767579386,Low Risk (>500m)
ROYAL CIRCUIT SOLUTIONS INC.,SAN BENITO,36.88236,-121.39058,139.35246923622853,Medium Risk (101-500m)
CALIBER AERO LLC,LOS ANGELES,33.93869,-118.07528,2175.1682721720586,Low Risk (>500m)
STERIGENICS US LLC LA 50TH,LOS ANGELES,33.99624,-118.19096,335.0191884079079,Medium Risk (101-500m)
DANCO ANODIZING (DBA DANCO METAL SURFACING),ORANGE,33.70977,-117.87353,1551.0083927041524,Low Risk (>500m)
TRICAL INC.,KERN,35.028056,-118.160833,6920.90179102849,Low Risk (>500m)
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,LOS ANGELES,33.916311,-118.427343,5710.475446576944,Low Risk (>500m)
GOLD BOND BUILDING PRODUCTS  - RICHMOND,CONTRA COSTA,37.91803,-122.37299,3988.3238335691663,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
OLDCASTLE PRECAST INC,ALAMEDA,37.67474,-121.86206,973.9399322561798,Low Risk (>500m)
US NAVAL SUBMARINE BASE SAN DIEGO,SAN DIEGO,32.686011,-117.239742,8601.93634981608,Low Risk (>500m)
SHERWIN-WILLIAMS CO,SAN DIEGO,32.87761,-117.17152,3817.495815047505,Low Risk (>500m)
BAKER PETROLITE,KERN,35.400631,-119.052076,267.89386842149577,Medium Risk (101-500m)
ERGON ASPHALT & EMULSIONS INC. - FONTANA,SAN BERNARDINO,34.06293,-117.47948,1076.5224689199251,Low Risk (>500m)
FRESNO VALVES & CASTINGS INC.,FRESNO,36.598228,-119.64767,322.31694790715443,Medium Risk (101-500m)
KNAUF INSULATION INC.,SHASTA,40.65766,-122.38862,478.79448087331326,Medium Risk (101-500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
WATTS REGULATOR CO.,YOLO,38.69531,-121.75145,2864.7757676051106,Low Risk (>500m)
NEWPORT FAB LLC (DBA TOWERJAZZ),ORANGE,33.66196,-117.85845,1172.1789071954418,Low Risk (>500m)
VARIAN MEDICAL SYSTEMS,SANTA CLARA,37.41732,-122.141,391.16381418504767,Medium Risk (101-500m)
ARLON GRAPHICS LLC,ORANGE,33.86553,-117.873,467.9733736842264,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,LOS ANGELES,33.808333,-118.245833,1088.3033078561125,Low Risk (>500m)
TITAN TERMINAL &  TRANSPORT,LOS ANGELES,33.95735,-118.18782,1464.7945738818257,Low Risk (>500m)
ACCELLA POLYURETHANE SYSTEMS LLC,SAN BERNARDINO,34.09876,-117.55582,956.0617767579386,Low Risk (>500m)
CALPORTLAND ORO GRANDE PLANT,SAN BERNARDINO,34.636085,-117.345628,934.1670351434574,Low Risk (>500m)
SHERWIN-WILLIAMS CO,SAN DIEGO,32.87761,-117.17152,3817.495815047505,Low Risk (>500m)
KNAUF INSULATION INC.,SHASTA,40.65766,-122.38862,478.79448087331326,Medium Risk (101-500m)
JOSLYN SUNBANK CO LLC,SAN LUIS OBISPO,35.60991,-120.65236,2908.1511418704977,Low Risk (>500m)
JENSEN PRECAST,SAN BERNARDINO,34.07723,-117.49487,1059.5663714210762,Low Risk (>500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
GENLABS,SAN BERNARDINO,34.004557,-117.683286,2818.734243538477,Low Risk (>500m)
MURRIETA PLANT 27,RIVERSIDE,33.533936,-117.18673,119.71126584757485,Medium Risk (101-500m)
CONTINENTAL COATINGS CO. INC,SAN BERNARDINO,34.05408,-117.47132,831.2173242336299,Low Risk (>500m)
SAPUTO CHEESE USA INC.,TULARE,36.1821,-119.33512,1983.0001558432318,Low Risk (>500m)
J.F. SHEA CONSTRUCTION INC FAWNDALE ROCK & ASPHALT,SHASTA,40.735182,-122.307814,451.76774753259025,Medium Risk (101-500m)
THE JANKOVICH CO SAN PEDRO FIXED FACILITY,LOS ANGELES,33.727846,-118.274206,5421.70081515075,Low Risk (>500m)
ARKEMA COATING RESINS PLANT,LOS ANGELES,33.856617,-118.353647,3436.602638747934,Low Risk (>500m)
BIO-RAD LABORATORIES INC,CONTRA COSTA,37.91481,-122.33916,3722.7459705643632,Low Risk (>500m)
CHEVRON HUNTINGTON BEACH TERMINAL,ORANGE,33.70268,-117.9999,3026.596293991889,Low Risk (>500m)
AIR PRODUCTS & CHEMICALS INC (MARTINEZ-WATERFRONT ROAD),CONTRA COSTA,38.032767,-122.07594,355.34635468308295,Medium Risk (101-500m)
SOMACIS INC,SAN DIEGO,32.93988,-117.03872,1240.4803520533842,Low Risk (>500m)
BLUESCOPE BUILDINGS N.A. INC,TULARE,36.34603,-119.37428,1301.6484441071723,Low Risk (>500m)
HOLLIDAY ROCK CO - ADELANTO,SAN BERNARDINO,34.558178,-117.386169,5106.024441513901,Low Risk (>500m)
BRENNTAG PACIFIC INC,LOS ANGELES,33.937333,-118.060278,1628.972704810393,Low Risk (>500m)
GENERAL COATINGS MANUFACTURING CORP,FRESNO,36.69336,-119.76767,654.7003455806132,Low Risk (>500m)
NATIONAL READY MIX CONCRETE CO .,VENTURA,34.287554,-118.868042,201.52811625837924,Medium Risk (101-500m)
ELITE COMFORT SOLUTIONS,LOS ANGELES,34.01288,-118.17403,2081.4924231705063,Low Risk (>500m)
AMPAC FINE CHEMICALS LLC,SACRAMENTO,38.614167,-121.215869,354.7104112477783,Medium Risk (101-500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
KERN ENERGY,KERN,35.295278,-118.921111,853.0652175585765,Low Risk (>500m)
LOCKHEED MARTIN AERONAUTICS CO,LOS ANGELES,34.60263,-118.116485,2331.507455121888,Low Risk (>500m)
TESORO LONG BEACH TERMINAL,LOS ANGELES,33.772696,-118.224004,1588.8533626314909,Low Risk (>500m)
ARDAGH METAL BEVERAGE USA INC  RE: FAIRFIELD PLANT,SOLANO,38.27476,-121.9839,1730.210020029056,Low Risk (>500m)
DORF KETAL ENERGY SERVICES LLC - BAKERSFIELD SITE,KERN,35.313015,-119.063469,441.98521794015005,Medium Risk (101-500m)
SCHUFF STEEL CO,SAN JOAQUIN,37.93747,-121.32235,688.887373310093,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
PSI BEARINGS,VENTURA,34.2751,-118.79946,312.1328868955626,Medium Risk (101-500m)
CERTIS USA,KERN,35.59687,-119.33332,5195.20222698983,Low Risk (>500m)
TESORO MARINE TERMINAL 2,LOS ANGELES,33.777711,-118.209574,388.3846697210688,Medium Risk (101-500m)
SCHUFF STEEL CO,SAN JOAQUIN,37.93747,-121.32235,688.887373310093,Low Risk (>500m)
HEADWAY TECHNOLOGIES INC.,SANTA CLARA,37.42683,-121.89209,131.9286398420135,Medium Risk (101-500m)
UNIVAR SOLUTIONS USA INC.,LOS ANGELES,33.9925,-118.133056,1884.4262544346036,Low Risk (>500m)
SUN CITY PLANT 8,RIVERSIDE,33.750317,-117.187802,2518.6179822461168,Low Risk (>500m)
FOSTER FARMS LIVINGSTON COMPLEX,MERCED,37.392,-120.725,906.0506871152512,Low Risk (>500m)
INDUSTRIAL SERVICE OIL CO,LOS ANGELES,34.018663,-118.220106,325.2814256084739,Medium Risk (101-500m)
IONIS PHARMACEUTICALS INC.,SAN DIEGO,33.13443,-117.27752,961.2447395881694,Low Risk (>500m)
OLIN WINCHESTER LLC,SAN BERNARDINO,34.07472,-117.2619,149.3725947332176,Medium Risk (101-500m)
ASSOCIATED READY MIXED CONCRETE INC.,LOS ANGELES,34.23149,-118.37786,1198.9731627323583,Low Risk (>500m)
EMTEK PRODUCTS INC,LOS ANGELES,34.05719,-117.99177,526.8153560761774,Low Risk (>500m)
TESSENDERLO KERLEY INC HANFORD PLANT,KINGS,36.271276,-119.649938,4086.863013347934,Low Risk (>500m)
ARDAGH GLASS INC,MADERA,36.92375,-120.10151,1619.4124403814249,Low Risk (>500m)
INEOS COMPOSITES US LLC,LOS ANGELES,33.983333,-118.133333,1609.2076389652452,Low Risk (>500m)
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,CONTRA COSTA,38.0436,-122.2532,1354.1184714409135,Low Risk (>500m)
KDC / ONE - THIBIANT INTERNATIONAL,LOS ANGELES,34.239112,-118.576068,1070.601096026528,Low Risk (>500m)
HERAEUS PRECIOUS METALS NA LLC,LOS ANGELES,33.88794,-118.04559,1156.2090967953784,Low Risk (>500m)
GENERAL DYNAMICS (NASSCO),SAN DIEGO,32.69109,-117.1337,601.1309280344768,Low Risk (>500m)
SUMMIT MACHINE LLC,SAN BERNARDINO,34.0337,-117.58736,1017.8757592988115,Low Risk (>500m)
AIRGAS USA LLC - SAN JOSE,SANTA CLARA,37.34167,-121.90721,429.77474320627596,Medium Risk (101-500m)
US NAVAL SUBMARINE BASE SAN DIEGO,SAN DIEGO,32.686011,-117.239742,8601.93634981608,Low Risk (>500m)
HAWKER PACIFIC AEROSPACE,LOS ANGELES,34.20119,-118.37631,3069.191323903639,Low Risk (>500m)
AIR PRODUCTS WEST COAST HYDROGEN - HP-2,CONTRA COSTA,38.019745,-122.116973,1362.4525660767272,Low Risk (>500m)
AMPAC FINE CHEMICALS LLC,SACRAMENTO,38.614167,-121.215869,354.7104112477783,Medium Risk (101-500m)
TESORO - STOCKTON TERMINAL,SAN JOAQUIN,37.942247,-121.334689,410.6881665006122,Medium Risk (101-500m)
J.F. SHEA CONSTRUCTION INC. AGGREGATE PRODUCTS,SHASTA,40.490697,-122.5051,719.0940062115908,Low Risk (>500m)
EQUILON MORMON ISLAND TERMINAL,LOS ANGELES,33.760449,-118.262176,1749.4453485426802,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
ELECTRASEM LLC,RIVERSIDE,33.89055,-117.59733,1033.5776294270195,Low Risk (>500m)
US PIPE & FOUNDRY CO LLC,ALAMEDA,37.60599,-122.04237,1234.3756787883417,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
OLDCASTLE PRECAST INC,SAN BERNARDINO,34.0602,-117.47563,1032.5726293244593,Low Risk (>500m)
AMERICAN RENOLIT CORP LA,LOS ANGELES,33.99084,-118.13381,1901.1776799148622,Low Risk (>500m)
VISTA METALS CORP.,SAN BERNARDINO,34.094639,-117.512111,510.6421447575774,Low Risk (>500m)
BRENNTAG PACIFIC INC,LOS ANGELES,33.937333,-118.060278,1628.972704810393,Low Risk (>500m)
KINSBURSKY BROTHERS SUPPLY INC.,ORANGE,33.85306,-117.9198,713.3309431923581,Low Risk (>500m)
7/11 MATERIALS INC,SAN JOAQUIN,37.93311,-121.22396,67.13953209103909,High Risk (<100m)
ELK CO OF TEXAS LLC,KERN,35.49515,-119.16638,1807.9498996856735,Low Risk (>500m)
BODEAN CO INC,SONOMA,38.444544,-122.727807,899.3375695271362,Low Risk (>500m)
JG BOSWELL CO OIL MILL,KINGS,36.090817,-119.558091,1271.6723851627214,Low Risk (>500m)
CALIFORNIA DAIRIES INC TIPTON,TULARE,36.0094,-119.3054,9476.221163953962,Low Risk (>500m)
CALPORTLAND CO PASO ROBLES ASPHALT,SAN LUIS OBISPO,35.58179,-120.69292,485.67096075793035,Medium Risk (101-500m)
SIERRA CIRCUITS INC (DBA SIERRA PROTO EXPRESS),SANTA CLARA,37.38445,-122.04894,1777.8761533221088,Low Risk (>500m)
U.S ARMY SIERRA ARMY DEPOT,LASSEN,40.135675,-120.16941,1490.4259295269896,Low Risk (>500m)
AIR PRODUCTS WEST COAST HYDROGEN LLC - TORRANCE,LOS ANGELES,33.8692,-118.33159,1261.5828278717522,Low Risk (>500m)
LUNDAY-THAGARD CO DBA WORLD OIL REFINING,LOS ANGELES,33.946295,-118.16704,281.7340253785252,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BUILDING MATERIALS MANUFACTURING LLC,SAN BERNARDINO,34.03564,-117.52154,2136.4825621551945,Low Risk (>500m)
EQUILON CARSON TERMINAL,LOS ANGELES,33.83937,-118.23673,1715.5587024757026,Low Risk (>500m)
SOUTHERN COUNTIES OIL CO. LP D.B.A. SC FUELS,STANISLAUS,37.59489,-120.99082,5065.1860295344395,Low Risk (>500m)
ACCURATE ENGINEERING CORP,LOS ANGELES,34.22742,-118.38729,1906.6569047171147,Low Risk (>500m)
COSTCO OPTICAL LAB #908,SAN DIEGO,32.66332,-117.11397,683.4999558600538,Low Risk (>500m)
U.S. NAVAL AIR STATION NORTH ISLAND,SAN DIEGO,32.698333,-117.209444,6867.086041410556,Low Risk (>500m)
A.L. GILBERT CO,STANISLAUS,37.76917,-120.84874,995.0247702226513,Low Risk (>500m)
INTERPLASTIC CORP,LOS ANGELES,33.92036,-118.31783,732.9343185475367,Low Risk (>500m)
INTERNATIONAL COATINGS CO INC.,LOS ANGELES,33.880625,-118.035631,233.32382066146158,Medium Risk (101-500m)
SANMINA-PLANT # 1,SANTA CLARA,37.391707,-121.906924,290.7233061740071,Medium Risk (101-500m)
TRIUMPH PROCESSING-EMBEE DIV,ORANGE,33.739149,-117.852949,3776.9236378958767,Low Risk (>500m)
U.S. ARMY GARRISON FORT HUNTER LIGGETT RANGES,MONTEREY,36.0043,-121.2394,799.1040984047286,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
INDEPENDENT INK INC,LOS ANGELES,33.8989,-118.26529,2098.290486296235,Low Risk (>500m)
ACTAGRO LLC,FRESNO,36.800833,-120.024444,780.6140807912475,Low Risk (>500m)
TESORO MARINE TERMINAL 2,LOS ANGELES,33.777711,-118.209574,388.3846697210688,Medium Risk (101-500m)
THATCHER CO OF CALIFORNIA,SACRAMENTO,38.5224,-121.38354,404.0556536946561,Medium Risk (101-500m)
TESORO - VINVALE TERMINAL,LOS ANGELES,33.95277,-118.16408,469.7648240063036,Medium Risk (101-500m)
TESORO EAST HYNES TERMINAL,LOS ANGELES,33.862483,-118.159907,3096.0908503585233,Low Risk (>500m)
METAL CONTAINER CORP-MIRA LOMA CAN PLANT,RIVERSIDE,34.03031,-117.52116,2487.2070139023845,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
PARKER HANNIFIN CORP EMN  NA,SONOMA,38.35671,-122.72239,519.6586567640231,Low Risk (>500m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
ULTRAMAR INC. MARINE TERMINAL,LOS ANGELES,33.75828,-118.26676,2220.3923552034494,Low Risk (>500m)
KERN ENERGY,KERN,35.295278,-118.921111,853.0652175585765,Low Risk (>500m)
BASALITE,SAN JOAQUIN,37.69589,-121.452715,448.1954614529912,Medium Risk (101-500m)
US CBP BORDER PATROL FIREARMS RANGE BE # CA0180,SAN DIEGO,32.72943,-117.20893,3419.0311398908143,Low Risk (>500m)
HONEYWELL INTERNATIONAL INC,LOS ANGELES,33.85833,-118.32108,1761.8366014695766,Low Risk (>500m)
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,CONTRA COSTA,38.0436,-122.2532,1354.1184714409135,Low Risk (>500m)
FOSTER FARMS LIVINGSTON COMPLEX,MERCED,37.392,-120.725,906.0506871152512,Low Risk (>500m)
SANMINA CORP,ORANGE,33.66934,-117.87935,2360.4286990566943,Low Risk (>500m)
LUNDAY-THAGARD CO DBA WORLD OIL REFINING,LOS ANGELES,33.946295,-118.16704,281.7340253785252,Medium Risk (101-500m)
CHEMICALS INC,SAN BERNARDINO,34.03738,-117.51016,2673.55397453377,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
ALPHA/DYNO NOBEL,PLACER,38.94575,-121.34956,798.3034537172372,Low Risk (>500m)
CYTEC SOLVAY COMPOSITE MATERIALS  ANAHEIM,ORANGE,33.86194,-117.86123,286.10761626427825,Medium Risk (101-500m)
STELLANT SYSTEMS,LOS ANGELES,33.81118,-118.34035,7247.77643765311,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
KAWNEER CO INC,TULARE,36.34601,-119.37083,1307.6304224675814,Low Risk (>500m)
NESTLE USA INC,STANISLAUS,37.62808,-120.92302,2108.8853867495377,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
SHELL CATALYSTS & TECHNOLOGIES - PITTSBURG,CONTRA COSTA,38.028333,-121.943056,625.4770049407316,Low Risk (>500m)
MISSION VALLEY ROCK,ALAMEDA,37.575904,-121.879972,116.71916742117796,Medium Risk (101-500m)
DURA COAT PRODUCTS INC (AXALTA COATING SYSTEMS),RIVERSIDE,34.01742,-117.37927,455.03820222130497,Medium Risk (101-500m)
DOLE PACKAGED FOODS LLC,MERCED,37.360372,-120.631742,662.8364645454459,Low Risk (>500m)
CLAYTON PERRIS,RIVERSIDE,33.82952,-117.22607,450.7090867731663,Medium Risk (101-500m)
DEMENNOKERDOON DBA WORLD OIL RECYCLING,LOS ANGELES,33.910116,-118.221906,1968.8050423305497,Low Risk (>500m)
POLYPEPTIDE LABORATORIES INC.,LOS ANGELES,33.84583,-118.34015,3962.851050037778,Low Risk (>500m)
SAN JOAQUIN REFINING CO INC,KERN,35.39511,-119.04652,405.07921885241575,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
CUSTOM ALLOY SALES INC.,LOS ANGELES,34.057,-117.988,590.35162971495,Low Risk (>500m)
GAF MATERIALS MFG LLC,SAN JOAQUIN,38.00018,-121.21467,2406.7158786264977,Low Risk (>500m)
GRANITE CONSTRUCTION CO - HIGHWAY 175,LAKE,38.990889,-122.938083,515.6884970144177,Low Risk (>500m)
BLUESCOPE BUILDINGS N.A. INC,TULARE,36.34603,-119.37428,1301.6484441071723,Low Risk (>500m)
VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,LOS ANGELES,34.12103,-117.9367,1547.6153861298853,Low Risk (>500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
EVONIK CORP,LOS ANGELES,34.01272,-118.21293,620.160297791561,Low Risk (>500m)
TITAN TERMINAL &  TRANSPORT,LOS ANGELES,33.95735,-118.18782,1464.7945738818257,Low Risk (>500m)
DURAVENT INC.,SOLANO,38.400529,-121.953469,686.1134568850874,Low Risk (>500m)
CRYSTAL CREAMERY INC. DBA HUMBOLDT CREAMERY,HUMBOLDT,40.615556,-124.2025,336.3317971203472,Medium Risk (101-500m)
TESORO - STOCKTON TERMINAL,SAN JOAQUIN,37.942247,-121.334689,410.6881665006122,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY MARINE TERMINAL,LOS ANGELES,33.754914,-118.270655,2740.22156912866,Low Risk (>500m)
OLDCASTLE PACIFIC STOCKTON,SAN JOAQUIN,37.90636,-121.26516,1260.291035503033,Low Risk (>500m)
US DOD USAF MARCH AIR RESERVE BASE,RIVERSIDE,33.902694,-117.272545,2525.149751443082,Low Risk (>500m)
GREENHECK FAN CORP - ROCKLIN CALIFORNIA,PLACER,38.822788,-121.301589,1660.755538971044,Low Risk (>500m)
